time,open,high,low,close,volume,1LRF,.75LRF,.5LRF,.25LRF
1604170200000,385.05,385.56,385.72,384.77,69.37224303,0.38505,2.887875,1.9252500000000001,0.9626250000000001
1604170500000,385.61,384.86,385.63,384.86,32.1391695,0.38561,2.892075,1.92805,0.964025
1604170800000,384.85,384.91,385.46245226,384.84,19.72824338,0.38485,2.886375,1.9242500000000002,0.9621250000000001
1604171100000,384.99,385.16,385.16,384.76,25.93515532,0.38499,2.887425,1.9249500000000002,0.9624750000000001
1604171400000,385.06,385.66,385.66,385.0,18.79696095,0.38506,2.88795,1.9253,0.96265
1604171700000,385.6765376,386.06,386.24,385.59,9.79885561,0.38567653760000004,2.892574032,1.9283826880000001,0.9641913440000001
1604172000000,386.05,385.93,386.19,385.93,18.12078972,0.38605,2.895375,1.93025,0.965125
1604172300000,385.94,386.24,386.64,385.91541760000007,50.85428586,0.38594,2.8945499999999997,1.9297,0.96485
1604172600000,386.15,386.18645699,386.31490944,386.15,38.86590784,0.38615,2.8961249999999996,1.93075,0.965375
1604172900000,386.03,385.78942214,386.03,385.33,94.70960338,0.38603,2.8952249999999995,1.9301499999999998,0.9650749999999999
1604173200000,385.78942214,385.73,385.97,385.695648,25.64433933,0.38578942214,2.89342066605,1.9289471107,0.96447355535
1604173500000,385.73,386.15,386.15,385.61,19.86503399,0.38573,2.892975,1.9286500000000002,0.9643250000000001
1604173800000,386.08,386.33,386.6,386.03,17.925500600000003,0.38608,2.8956,1.9304,0.9652
1604174100000,386.33,385.34,386.33,385.25,36.34894914,0.38633,2.8974749999999996,1.9316499999999999,0.9658249999999999
1604174400000,385.25,385.2,385.3516608,384.85522249,66.89501269,0.38525,2.889375,1.92625,0.963125
1604174700000,385.2,386.09303702,386.1,385.17,75.32714866,0.3852,2.889,1.926,0.963
1604175000000,386.01,386.53,386.56,386.01,43.22468058,0.38601,2.895075,1.93005,0.965025
1604175300000,386.57,385.78,386.59,385.65,29.41824542,0.38657,2.899275,1.93285,0.966425
1604175600000,385.77,386.06,386.42,385.35,76.94202548,0.38577,2.8932749999999996,1.92885,0.964425
1604175900000,385.95,386.26,386.35,385.74271215,14.22569057,0.38595,2.894625,1.92975,0.964875
1604176200000,386.29,386.45,386.46,386.1,24.00952016,0.38629,2.897175,1.9314500000000001,0.9657250000000001
1604176500000,386.40826791,386.40832939999996,386.41,386.40826791,1.30731185,0.38640826791,2.898062009325,1.93204133955,0.966020669775
1604176800000,386.40826791,385.80109963,386.40826791,385.64929219,29.55305865,0.38640826791,2.898062009325,1.93204133955,0.966020669775
1604177100000,385.55,386.78,386.78,385.55,26.57168815,0.38555,2.891625,1.92775,0.963875
1604177400000,386.91,386.93,386.97,386.76,34.61163544,0.38691000000000003,2.901825,1.9345500000000002,0.9672750000000001
1604177700000,386.92,387.58,387.81,386.92,135.14173426,0.38692000000000004,2.9019,1.9346,0.9673
1604178000000,387.56,387.1,387.71,386.9473792,21.84758924,0.38756,2.9067,1.9378,0.9689
1604178300000,387.0,387.21,387.77,387.0,86.1134973,0.387,2.9025,1.935,0.9675
1604178600000,387.39,387.5,387.51,387.28,9.41151675,0.38739,2.9054249999999997,1.93695,0.968475
1604178900000,387.48,387.12,387.48,387.12,2.55521187,0.38748000000000005,2.9061,1.9374000000000002,0.9687000000000001
1604179200000,387.27246408,387.05,387.29,386.98,7.96977935,0.38727246408000005,2.9045434806,1.9363623204000002,0.9681811602000001
1604179500000,387.06,387.07,387.07,387.06,1.16247887,0.38706,2.9029499999999997,1.9353,0.96765
1604179800000,387.12,386.94,387.12,386.94,4.12024442,0.38712,2.9034,1.9356,0.9678
1604180100000,386.96,386.93,386.99,386.93,1.94576218,0.38695999999999997,2.9021999999999997,1.9347999999999999,0.9673999999999999
1604180400000,386.96884919,387.0,387.0,386.95693439999997,4.2013755999999995,0.38696884919,2.902266368925,1.9348442459500002,0.9674221229750001
1604180700000,387.01,387.46,387.59,387.01,16.58303935,0.38701,2.9025749999999997,1.93505,0.967525
1604181000000,387.51,387.31,387.53,387.3,2.1238740000000003,0.38751,2.906325,1.93755,0.968775
1604181300000,387.31,387.24,387.4,387.18,133.27096,0.38731,2.9048249999999998,1.93655,0.968275
1604181600000,387.2,387.2,387.21,387.2,4.02209355,0.3872,2.904,1.936,0.968
1604181900000,387.12065664,387.13,387.13,387.1,98.02932019,0.38712065664,2.9034049248,1.9356032832,0.9678016416
1604182200000,387.18,387.19791295,387.19791295,387.18,0.98692602,0.38718,2.90385,1.9359000000000002,0.9679500000000001
1604182500000,387.2,387.85,387.85,387.2,34.22073354,0.3872,2.904,1.936,0.968
1604182800000,387.85,388.03,388.04317879,387.84,32.98828531,0.38785000000000003,2.908875,1.9392500000000001,0.9696250000000001
1604183100000,388.03150129,387.84,388.04,387.78627388,13.38242768,0.38803150129,2.910236259675,1.94015750645,0.970078753225
1604183400000,387.97,388.16,388.24,387.97,93.45061112,0.38797000000000004,2.9097750000000002,1.93985,0.969925
1604183700000,388.17,388.14,388.17,388.13,7.91177,0.38817,2.911275,1.9408500000000002,0.9704250000000001
1604184000000,388.14,387.88,388.14,387.70453142,94.33591616,0.38814,2.91105,1.9406999999999999,0.9703499999999999
1604184300000,387.96,387.74,388.12,387.74,17.55488662,0.38795999999999997,2.9097,1.9398,0.9699
1604184600000,387.7,388.0081463,388.0081463,387.7,0.37589756,0.3877,2.9077499999999996,1.9385,0.96925
1604184900000,388.01,388.38182616,388.39,387.75124139999997,70.97148269,0.38801,2.910075,1.94005,0.970025
1604185200000,388.38,386.99,388.38182616,386.99,53.1714532,0.38838,2.9128499999999997,1.9419,0.97095
1604185500000,387.17,386.45,387.17,386.45,172.73509495,0.38717,2.903775,1.93585,0.967925
1604185800000,386.49,385.88,386.53,385.26,116.47244722,0.38649,2.898675,1.93245,0.966225
1604186100000,385.67,386.0,386.28,385.67,13.01718543,0.38567,2.892525,1.9283500000000002,0.9641750000000001
1604186400000,386.05,386.06968203,386.42,385.83,13.96274855,0.38605,2.895375,1.93025,0.965125
1604186700000,386.02,385.82,386.02,385.76101788,0.20941105,0.38602,2.8951499999999997,1.9301,0.96505
1604187000000,385.78,385.41,386.03464954,385.32232231,126.67510645,0.38577999999999996,2.89335,1.9288999999999998,0.9644499999999999
1604187300000,385.64,385.85,386.16,385.64,1.55,0.38564,2.8922999999999996,1.9282,0.9641
1604187600000,386.03464954,386.24,386.24,385.85,13.61322299,0.38603464954,2.8952598715499995,1.9301732477,0.96508662385
1604187900000,386.27,386.28,386.47,386.21,18.97401846,0.38627,2.8970249999999997,1.93135,0.965675
1604188200000,386.28,386.43,386.43,385.94122958,2.3781,0.38627999999999996,2.8970999999999996,1.9314,0.9657
1604188500000,386.4200069,386.47,386.56,386.35,23.10282039,0.3864200069,2.8981500517499996,1.9321000345,0.96605001725
1604188800000,386.32658693,388.44,388.69,384.98,1842.76969936,0.38632658693000005,2.897449401975,1.93163293465,0.965816467325
1604189100000,388.2,389.76,390.12,388.05485628,3391.46923623,0.3882,2.9114999999999998,1.941,0.9705
1604189400000,389.43,390.06,390.06,389.43,68.17584866,0.38943,2.920725,1.9471500000000002,0.9735750000000001
1604189700000,390.07,389.56,390.07,389.49,54.50999288,0.39007000000000003,2.925525,1.95035,0.975175
1604190000000,389.56125322,389.64,389.64,389.2,98.44111511,0.38956125322,2.92170939915,1.9478062661000002,0.9739031330500001
1604190300000,389.84,389.89990059,390.64,389.72,164.79108258,0.38983999999999996,2.9237999999999995,1.9491999999999998,0.9745999999999999
1604190600000,389.89990059,388.95,390.60055032,388.45,68.30137191,0.38989990059,2.924249254425,1.9494995029500002,0.9747497514750001
1604190900000,388.87,386.8,388.87,386.8,675.33680602,0.38887,2.916525,1.94435,0.972175
1604191200000,386.8,386.39665191,386.8,385.9,276.29333097,0.38680000000000003,2.901,1.9340000000000002,0.9670000000000001
1604191500000,386.46,386.96,386.96,386.26,63.33489665,0.38645999999999997,2.8984499999999995,1.9323,0.96615
1604191800000,386.62,386.5,386.94,386.5,40.48666113,0.38662,2.89965,1.9331,0.96655
